document,sentence,label
HGV 120,"‘ Our  defenders  completely  snuffed  out  the  threat  from  Norwich's  Mark  Robins  and  Darren  Beckford  and  that  speaks  volumes  for  us, ’  added  Dozzell.",I
JXY 2688,"‘ It  speaks  volumes  for  the  market  scope  of  UnixWare, ’  he  said.",I
EBJ 41,The  look  the  two  men  exchanged  spoke  more  volumes  than  would  fit  into  any  book.,I
EBK 41,Pages  from  history … the  book  collection  that  speaks  volumes.,I
A2V 172,"this  speaking  volumes  about  the  worldwide  potential  for  struggle  and  conflict  on  the  one  hand  and  great  reform  on  the  other,  it  says  a  lot  about  your  capacity  to  triumph  over  the  circumstances  that  you  meet.",I
CEM 545,"That  an  event  could  provide  such  top  quality  entertainment  and  performances,  enthralling  a  capacity  30,000  crowd  throughout  the  45  tries  over  two  days,  speaks  volumes  for  the  success  of  the  formula.",I
G1G 1275,Questor  Column:  Speaking  volumes  about  Patten,I
ABD 563,"Despite  Buckingham  Palace's  bid  to  show  the  Waleses  as  a  united  couple,  the  pictures  on  these  two  pages  speak  volumes  about  their  inability  to  relax  in   's  company.",I
CEP 7670,"His  book,  whose  title   speaks  volumes  even  on  its  own,  is  still  referred  to  in  some  quarters  nearly  thirty  years  after  the  research  as  an  authoritative  statement  on  this  problem.",I
CKA 55,"Each  line  speaks  volumes  about  the  lives  of  the  real  people  (in  the  first  two  instances)  and  the  characters  (in  the  third  example)  involved,  and  if  ever  you  feel   a  cure  for  insomnia  just  memorize  one  of  these  quotations,  take  it  to  bed  with  you,  and  try  to  imagine  the  events  that  could  have  preceded  and  followed  the  moment  described  in  each  of  the  brief  extracts.",I
HP4 675,"‘ His  record  this  season-just  nine  goals  against  in  the  League  so  far,  with  nine  clean  sheets  —  speaks  volumes  for  his  determination . ’",I
K97 9882,"It  is  the  one  that  speaks  volumes,  the  one  that  counts,  the  sleeve  upon  which   wears  its  heart.",I
CBC 4736,"Does  he  further  agree  that  that  speaks  volumes  for  the  decency  of  the  British  farming  community,  which  does  not  react  in  kind  to  French  imports?",I
CGE 918,I  think  that  really  speaks  volumes   the  support  we  get  within  the  school  and  within  the  community ’.,I
AMY 397,"The  hegemonic  assurance  of  that  ‘  ’  speaks  volumes  —  the  Author  was  dead,  long  live  the  auteur.",I
CKG 70,Anne's  hurt  expression  spoke  volumes.,I
BM5 1088,The  merest  glance  speaks  volumes.,I
K9S 740,It  speaks  volumes,I
A0K 1162,Body  language  can  speak  volumes  on  these  occasions.,I
CHA 1512,"Marc,  ,  letting  nothing  slip  his  notice,  raised  one  eyebrow  the  merest  fraction,  a  gesture  that  spoke  volumes.",I
AMK 946,She  might  not  have  been  able  to  put  into  words  the  high  hopes  she  held  for  her  daughter  but  her  actions  spoke  volumes.,I
HHX 19300,Perhaps  the  fact  that  all  they  had  to  show  for  their  early  efforts  was  a  couple  of  Alexander  penalties  spoke  volumes  for  their  attacking  frailties.,I
HTJ 3289,"Her  note  of  the  occasion,  which  took  place  in  the  library  at  Chequers,  speaks  volumes  about  the  quality  of  British  government  in  the  mid  1970s :",I
BP4 260,"In  the  final  volume,  Proust  speaks  of  involuntary  memory  as  being  used  in  art,  being  used  in  such  a  way  that,  and  I  quote,  ‘ this  moment,  freed  from  the  bondage  of  time,  recreates  within  us  the  sensation  of  a  self  freed  from  the  bondage  of  time . ’",O
HGV 4452,"‘ His  relationship  with  the  fans  was  quite  remarkable,  which  speaks  volumes  for  his  charismatic  personality  and  probably  speaks  even  greater  volumes  for  their  generosity  and  warmth.",I
KRH 2047,"A  headhunter  for  ten  years,  Kinnaird  has  just  been  commissioned  by  his  first  female  client,  which  speaks  volumes.",I
