document,sentence,label
A74 122,I   get  this  lump  in  my  throat  and  then  my  eyes  start  to  sting.,I
HJD 1384,"Swallowing  to  clear  the  lump  in  his  throat,  he  murmured,  ‘ It's  okay,  princess.",I
K1V 2224,Even  the  Station  Commander  had  a  lump  in  his  throat.,I
HA5 695,"She  choked  down  the  sudden  lump  in  her  throat,  rejecting  a  surge  of  self-pity  she  had  no  need  for.",I
FRC 2677,"There  was  an  odd  lump  in  her  throat,  thinking  of  Mrs  Rundle  thinking  of  her  and  Jonathon  and  Victoria  as  she  stirred  a  Christmas  pudding  or  chopped  fruit  for  mincemeat  in  her  new  home.",I
CMJ 1201,He  had  a  lump  in  his  throat  and  he  felt  his  skin  prickling  with  shame  at  the  thought  of  his  friends  and  his  friends'  mums  going  in  to  Pricewell's  and  seeing  Anna  unloading  ketchup  bottles  with  ‘ Can  I  help  you? ’  pinned  on  her  overall.,I
JYC 2004,"Leonora  looked  at  the  haul,  wide-eyed,  a  lump  in  her  throat.",I
CH3 1246,"‘ I  have  watched  David  Platt's  last-minute  winner  in  the  World  Cup  match  against  Belgium,  and  a  big  lump  came  in  my  throat.",I
G12 2576,",  a  cognition  is  what  it  feels  like,  set  among  these  flowers,  these  stabbing  rods  of  light,  these  solemn  sacerdotal  periods,  this  indisputable  lump  in  the  throat.",I
HGV 4269,"She  fought  down  the  lump  in  her  throat,  and  summoned  a  smile  as  Rose  came  quickly  forward,  drawing  the  animal's  bark.",I
KC5 116,did  you  have  a  lump  in  your  throat?,I
FRC 350,Melanie  felt  a  lump  in  her  throat;  it  was  a  touching  and  whole-hearted  welcome.,I
AR0 171,"These  have  no  near  friends  or  relatives  to  part  from,  and  the  future  is  bright  for  each;  but  ,  a  lump  comes  in  one's  throat  as  the  train  steams   the  station  amid  cheering  and  the  strains  of  ‘ Auld  Lang  Syne ’.",I
G1Y 352,"At  Ellon,  where  the  modern  road  forks  right  over  the  bridge  on  the  A92,  and  a  pretty  walk  runs  along  by  the  river  Ythan,  the  landlady  of  an  inn  where  they  breakfasted  wished  she  had  remembered  to  show  to  this  great  doctor  (of  whom  they  had  heard)  a  child  of  hers  with  a  chronic  lump  in  his  throat.",L
A61 1916,"I  felt  a  lump  in  my  throat  as  I  looked  down  at  the  first  grave,  the  Balmoral  on  the  cross  was  torn  at  the  front   a  piece  of  shrapnel  had  smashed  its  way  through  the  badge  and  into  the  soldier's  head.",I
JYB 439,"Kathleen  swallowed  a  lump  in  her  throat,  Ben  coughed  discreetly  and  Jack  busied  himself  at  the  X-ray  box.",I
ABS 1834,"She  had  a  lump  in  her  throat  and  an  enormous  yearning  to  say  something  beautiful  to  her  father,  something  that  could  not  be  expressed  by  words,  and  so  without  quite  knowing  how  it  happened  she  suddenly  turned  her  head  and  with  a  smile  tossed  out  her  arm  in  the  air,  easily,  flowing,   to  see   many  more  times.",I
GVP 801,"She  recalled,  with  a  lump  in  her  throat,  the  slow  tears  gathering,  glistening   the  lantern  as  they  slid  down  the  furrows  in  his  cheeks.",I
HJ3 4615,Did  Gibson  find  a  similar  lump  in  his  throat  when  the  time  came  to  tie  the  knot?,I
EB6 1027,With  a  lump  in  my  throat  I  proceeded.,I
JYC 4069,"Taking  her  courage  in  both  hands,  she  left  her  bag  where  it  was  and  turned  the  knob,  pushing  open  the  door  into  the  kitchen  which  smelled  so  warm  and  inviting  and  blessedly  familiar  that  a  lump  rose  in  her  throat.",I
HHA 2045,Her  head  ached  and  her  throat  constricted  at  the  thought  of  trying  to  force  food  past  the  lump  in  her  throat.,L
G0S 197,"Ariel  was  dry-eyed,  but  a  lump  stood  in  her  throat.",I
HH1 3559,With  a  supreme  effort  of  will  Isabel  swallowed  the  lump  in  her  throat  and  forced  back  her  tears.,I
HA5 1395,"Despite  the  effort  she  had  made,  she  found  it  difficult  to  swallow  the  lump  which  rose  in  her  throat.",I
HGT 429,Robyn  raised  her  head  and  swallowed  back  the  lump  in  her  throat.,I
H7E 574,The  day  she  received  her  BA  they  all  had  lumps  in  their  throats  and  pride  in  their  hearts.,I
BMM 2253,Sometimes  on  the  rostrum  I  get  a  lump  in  the  throat  and  my  eyes  well  up.,I
GUE 2841,"She  swallowed  a  lump  in  her  throat,  clenched  her  hands  into  small  fists  at  her  sides.",I
BMU 989,"She  threw  back  her  shoulders  and  swallowed  the  hard,  hot  lump  in  her  throat.",I
HGE 1789,Her  face  was  so  earnest  that  Matey  felt  a  lump  in  her  throat.,I
HH1 5207,Maybe  the  milk  would  wash  down  the  lump  in  her  throat.,U
JY9 1996,A  lump  formed  in  Ashley's  throat.,I
H9H 2361,"It  was  more  like  a  huge,  heavy  lump  in  her  throat,  and  it  was  certainly  painful.",L
