document,sentence,label
C9J 1507,Add  to  that  the  work  from  my  advertisements  and  that  all-important  word-of-mouth  reputation  and  you  can  see  I  was  busy! ’,I
EG0 390,"The  campaign  works  indirectly  by  rumour  to  frighten  people,  and  whatever  they  can  or  can't  prove  the  threat  is  carried  by  word  of  mouth  and  claimants  run  for  cover.",I
AHA 1031,"The  history  of  the  working  class  has  ‘ survived  by  word  of  mouth,  in  stories  and  anecdotes ’,  she  declares,  rightly,  and  it  is  the  novelists  who  honour  that  history  whom  she  admires.",I
KDA 6512,"Nothing  need  surprise  me  somebody  went    said  this  bloke  never  advertise  at  all  its  all  word  of  mouth ,",I
CED 198,"Finally,  by  teaching  mothers  about  the  lobon-gur  mixture  by  word  of  mouth,  the  fact  that   80%  of  the  country's  population  was  illiterate  became  of  no  consequence.",I
J0W 291,Reaction  to  the  show  was  encouraging  and  word  of  mouth  most  rewarding  of  all.,I
GXG 4320,When  posts  fall  vacant  they  should  be  widely  advertised  within  the  branch  by  word  of  mouth  and  through  the  branch  newsletter.,I
J0P 635,"‘ The  best  instruction ’,  wrote  a  German  handbook  of  1868,  ‘ is  by  word  of  mouth.",I
C8N 473,Is  every  word  in  the  Bible  really  straight  from  the  mouth  of  God?,O
HJA 3918,Word  of  Mouth,I
CLW 1088,"At  the  third  job  level,  between  25   and  60   of  recruits  found  their  position  through  ‘ word  of  mouth ’.",I
A7G 944,"That  knowledge,  handed  down  by  word  of  mouth  over  generations  is  invaluable.",I
EBP 1059,"She  claimed  that  she  had  surrendered  possession  of  Bigorre  to  Edward  I  in  England  by  word  of  mouth,  but  without  prejudice  to  her  rights.",I
CTX 1132,"Keep  copies  of  all  correspondence,  the  original  ad,  and  document  any  word  of  mouth  agreements.",I
HWD 1659,"I  shall  never  know  the  answers  now,  for  these  things  are  passed  on  only  by  word  of  mouth  and  are  not  written  down.",I
KE3 5061,The  thing  is  I  suppose  they  rely  on  word  of  mouth.,I
CD3 889,expensive  —  funerals;  those  of  lesser  rank  had  to  rely  on  word  of  mouth.,I
J79 25,"Publicity  by  word  of  mouth  is  the  cheapest  and  quickest  form  of  publicity  available  to  the  conveyancer,  and  will  lead  to  the  building  of  a  secure  conveyancing  practice.",I
EFT 2005,",  the  stores  of  Abraham  were  probably  passed  on  by  word  of  mouth  for  several  generations  before  being  incorporated  in  a  written  source  later  used  by  the  author  of  Genesis.",I
KP5 3243,I  suppose  a  lot  of  business  might  be  done  through  word  of  mouth   .,I
CHU 1458,She  reported  sternly  to  a  meeting  of  the  management  team  that  word-of-mouth  recruitment  might  be  taking  place.,I
ACP 1236,"‘  one-off  orders, ’  says  Taiwo,  ‘ clothes  parties  generate  good  word-of-mouth.",I
CEJ 994,"At  a  time  when  most  learning  was  by  word  of  mouth,  the  short  story  was  easily  remembered.",I
KE6 5493,Word  of  mouth  these  days.,I
CAK 1360,"Her  own  voice  and  word  of  mouth  were  enough  to  outmanoeuvre  the  rock  stations,  which  shunned  her  steel  guitars,  and  the  country  stations,  which  gave  her  sexual  persona  a  wide  berth.",I
G3A 253,By  the  word  of  the  Lord  were  the  heavens  made  and  all  the  host  of  them  by  the  breath  of  his  mouth  (Ps.  33:6).,O
BMB 346,"By  cover  presentation  on  the  shelves,  and  by  promotion  and  word  of  mouth,  they  must  also  increase  circulation,  thus  improving  the  advertisers'  platform  and,  ,  profitability  for  both  parties.",I
