document,sentence,label
CBF 7389,Passengers  were  ordered  to  fasten  seat  belts  and  some  received  oxygen  as  the  pilot  began  a  race  against  time  to  land  the  plane  before  the  screen  blew  out.,I
CH7 4376,CROCKED  Chris  Waddle  faces  a  race  against  time  to  be  fit  for  Sheffield  Wednesday's  return  to  Europe.,I
CH6 1687,The  race  against  time  began.,I
ALY 467,"He  was  instrumental  in  developing  Oxford  and  Cambridge  Roads  —  both  named  after  the  Universities  that  held  their  annual  river  boat  race  on  the  River  Thames  into  the  Chiswick  area  —  also  Harvard  Road,  which  was  named  after  the  American  University  who  rowed  against  Oxford  and  Cambridge,  at  about  that  time , He  extended  his  development  to  the  other  side  of  Chiswick  High  Road,  including  Thorney  Hedge  Road  and  Silver  Crescent,  Mr  Tomlinson  built  houses  in  other  areas  close  by,  including  Clarence  Road,  off  Wellesley  Road,  and  his  son,  Richard,  became  an  architect  and  was  involved  in  the  building  of  the  Gunnersbury  Baptist  Church  in  Wellesley  Road.",O
CH6 2725,One-time  track  star  sprints  into  race  against  crime,O
K5D 6914,POLICE  are  racing  against  time  to  find  five  stolen  canisters  of  rodent  poison  so  deadly  it  cannot  be  handled  without  breathing  apparatus.,I
HH0 1230,It  is  always  a  crazy  losing  race  against  time.,I
KRT 5065,Doctors  are  racing  against  time  to  save  the  life  of  a  former  nurse  from  south  Oxfordshire  who  desperately  needs  a  lung  transplant.,I
JYD 579,"’  she  demanded,  still  staring  out  at  the  city  she  had  been  born  in,  and  feeling  waves  of  love  for  its  brash  life  force,  its  moneyed  pavements  and  its  frantic  race  against  time.",I
JXK 1306,"Often  a  race  against  time,  such  programs  can  generate  much  excitement.",I
K4P 531,"The  Middlesbrough  group  of  the  Doctor  Who  Appreciation  Society  is  racing  against  time  to  save  the  TV  time  lord  from  an  enforced  break  by  his  masters,  the  BBC.",I
B7K 1688,"later  generations  of  beam  weapons  could  provide  better  shields  against  nuclear  attack,  they  would  probably  only  buy  time  in  the  arms  race.",O
CBF 6608,‘ It  was  a  race  against  time.,I
K5E 246,They  face  a  race  against  time  as  fears  grow  over  the  health  of  the  whales  and  the  possibility  of  their  becoming  beached.,I
K1M 42,"Still  to  come  on  Central  News,  the  race  against  time  to  save  a  young  foal.",I
K5M 6990,‘ He  is  determined  to  try  to  give  all  his  evidence  but  he  is  most  certainly  fighting  a  race  against  time.,I
