document,sentence,label
FSC 1033,"He  took  care  never  to  stay  with  her  for   twenty  minutes,  obeying  both  the  spirit  and  the  letter  of  Anthony's  orders,  but  he  tried  to  give  her  a  clear  account  of  the  eight  days  Kesselring  had  spent  in  the  witness  box,  watching  her  face  all  the  time  for  signs  of  boredom  or  exhaustion.",O
FTV 885,"What  with  the  cacophony  of  sounds  assailing  us  from  all  sides  and  the  crowd  of  shoppers  jostling  and  pressing  between  and  around  us,  this  reply  may  not  give  him  a  very  clear  indication  of  where  I  am  standing.",O
CK5 3074,"Because  despite  ignorance  breeding  a  precious  snobbery  towards  the  seemingly  ‘ uncool ’,  all  it  takes  is  one  rock  hero  to  mention  Gram  Parsons  to  inadvertently  give  the  all-clear.",I
K59 4437,"Mr  Griffiths  also  claimed  there  had  been  interference  by  the  DTI  as  far  back  as  December,  when  it  pre-empted  the  OFT  by  giving  the  bid  the  all-clear  at  an  early  stage  in  the  proceedings.",I
K8V 1738,I  have  got  to  know  him:  he  would  not  go  round  there  unless  she  had  given  the  all  clear . ’,I
CBG 3323,"Palace  had  Andy  Thorn  stretchered  off  with  concussion,  but  he  was  given  the  all-clear  after  X-rays.",I
KCT 8651,"Cos    that  really  got  up,  up  my  back  when  ,  I  mean    ain't  a  ,  bad  bunch  of  old  boys  but    I  normally  go  down    but  they  they  clear  and  once  we've  done  our  work    before  dinner  break  they  all  clear  off    and  I  go  down  to  the      and  then  I   walk  back    more  or  less  behind  them    you  know,  to  the    break  like    and  as  I  go  past  the  club,  I  go  and  wash  my  hands,  they  go  straight  in,  I  go  and  wash  my  hands  and  I  walk  past  the      and  er    we  should  go  to  dinner  at  quarter  to  twelve    and  I  go  past,  it's  one  minute  past  quarter  to  twelve    so  cos  when  we  go  in  there  you  see    quarter  past  twelve    due  to  go  back    I  always  give  them  two  or  three  minutes    and  I  say  that's  it,  that's  ,  ah  we  was  late  coming  in,  I  said  no  you  weren't!",O
HJ3 7012,MARK  Hateley  has  been  given  the  all-clear  to  play  for  Rangers  if  the  Scottish  champions  reach  the  European  Cup  final.,I
K5A 277,"ALAN  WATT,  the  25-year-old  Glasgow  High-Kelvinside  forward,  hopes  to  be  given  the  all-clear  to  resume  training  on  Monday.",I
KRH 2340,"I  had  in  mind  Vladimir  Nabokov,  if  you're  willing  to  consider  him  as  an  American  writer,  John  Barth,  Richard  Brortigan,  Robert  Coover.  erm  As  I  say  they're  all  writers  who  might  come  under  the  heading  of,  of  postmodern  meta-fiction  writers  who  do  not  take  for  granted  that  fiction  has  a,  a  direct  and  clearly  understandable  relationship  with  society   it  can  erm  give  you  a  very  clear  picture  of  society  at  a  given  moment,  which  was  generally  the  case  in  the,  with  British  fiction  in  the  nineteenth  century.",O
B23 129,The  Secretary  of  State  expects  LEAs  to  give  a  ‘ clear  and  explicit ’ (1988b)  basis  for  devising  or  amending  a  resource-allocation  formula   all  concerned  understand  exactly  how  it  operates.,O
CS5 180,"A  military  man,  Captain  John  Smith,  pulled  the  colony  together  in  1608  but  it  became  all  too  clear  that  the  colonists  were  not  even  able  to  feed  themselves;  1609  was  remembered  as  ‘ the  starving  time ’  and  the  settlers  were  preparing  to  give  up  and  leave  for  England  when  Lord  De  La  Warr  arrived  with  fresh  supplies  and  new  settlers  in  June  1610.",O
K5A 498,"His  finger  injury,  however,  has  been  given  the  all-clear.",I
EC7 1244,"Some  journals  give  clear  feedback  and  ask  for  a  list  of  changes  if  the  paper  is  resubmitted,  but  this  is  not  true  of  all.",O
CS5 578,In  the  1670s  it  became  clear  that  this  was  not  the  case  and  that  the  English  really  did  intend  to  have  a  network  of  trade  among  all  English  possessions  to  give  the  colonies  a  safe  if  restricted  market  in  England  and  to  allow  England  —  and  London   —  the  whole  re-export  trade  from  the  entire  empire.,O
CEK 3644,Earlier  this  year  she  was  given  the  all  clear  and  joined  Dreamflight  as  a  helper.,I
CE9 1707,As  we  drew  near  he  took  a  step  forward  shining  his  lantern  with  its  green  light  above  his  head   to  give  the  driver  the  ‘ All  Clear ’.,I
FP8 1263,"But  then  it  is  only  a  presumption;  and,  as  such,  it  must  always  give  way  to  the  language  used  if  it  is  clear,  and  also  to  all  counter  presumptions  which  may  legitimately  be  had  in  view  in  determining,  on  ordinary  principles,  the  true  meaning  and  intent  of  the  legislation.",O
GVH 1614,The  function  of  the  pre-trial  review  is  made  clear  by  the  instructions  to  the  district  judge  whereby  he  or  she  is  required  to  ‘ … give  all  such  directions  as  appear  to  be  necessary  or  desirable  for  securing  the  just  expeditious  and  economical  disposal  of  the  action  or  matter . ’,O
A7F 1077,"Surrounded  by  potential  weapons,  an  inmate  has  to  be  given  the  all-clear  by  the  prison's  hard  labour  board  to  ensure  potentially  dangerous  prisoners  do  not  work  in  the  kitchen.",I
K1M 2892,The  all  clear  was  given  building  by  building.,I
G05 1621,"It  emphasized  the  problem  of  housing  and  jobs,  but  beyond  looking  at  forms  of  area  management  and  pleas  for  much  financial  help,  the  reports  did  not  give  all  that  clear  a  lead  on  policy.",O
CDY 2349,"‘ How  long  will  it  be  before  they  give  me  the  all-clear,  do  you  think? ’",I
G16 1813,"When  the  All  Clear  was  given  they  walked  home,  recalling  the  dances  and  parties  at  which  those  songs  had  been  sung  and  Anne  thought  Sarah  was   tears.",I
